codice,data_rilievo,regione,provincia,comune,specie,cod_specie,sesso,lunghezza_cm,tipo_lunghezza,condizioni,tag,tag_rilascio,interazione,segnalato_da,rilevatore,struttura_rilevatore,lng,lat
CSC110910TCc2,2011-09-10,Calabria,Catanzaro,,Caretta caretta,1,F,40.0,TOT,Vivo,,,ND,Guardia Costiera,Stefania Giglio,Centro di recupero,16.6177,38.82119
CSC110909TCc1,2011-09-09,Abruzzo,Teramo,,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Vincenzo Olivieri,ASL,13.98125,42.73883
CSC110816TCc1,2011-08-16,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Massimo Genovesi,ASL,14.77043,42.07331
CSC110501TCc1,2011-05-01,Marche,Fermo,,Caretta caretta,1,M,,,Morto,,,ND,Guardia Costiera,Patrizia Tirabasso,ASL,13.79139,43.2013
CSC110320TCc1,2011-03-20,Calabria,Reggio di Calabria,,Caretta caretta,1,ND,36.0,TOT,Vivo,,,ND,Guardia Costiera,Domenico Lugarà,ASL,15.83477,38.35905
CSC110320TCc2,2011-03-20,Calabria,Reggio di Calabria,,Caretta caretta,1,ND,60.0,TOT,Vivo,,,ND,Guardia Costiera,Domenico Lugarà,ASL,15.83388,38.35882
CSC110310TCc1,2011-03-10,Calabria,Cosenza,,Caretta caretta,1,ND,,,Morto,,,ND,Vigili del fuoco,Giorgio Kruklidis,ASL,16.02514,39.3734
CSC110307TCc1,2011-03-07,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Roberto Valente,ASL,14.71649,42.16647
CSC110303TCc1,2011-03-03,Marche,Ascoli Piceno,,Caretta caretta,1,F,95.0,TOT,Morto,,,ND,Guardia Costiera,Vittoria Di Trani,ASL,13.91,42.90545
CSC110302TCc1,2011-03-02,Marche,Ascoli Piceno,,Caretta caretta,1,ND,95.0,TOT,Morto,,,ND,Guardia Costiera,Vittoria Di Trani,ASL,13.90917,42.90716
CSC110123TCc1,2011-01-23,Marche,Ascoli Piceno,,Caretta caretta,1,M,65.0,TOT,Morto,,,ND,Guardia Costiera,Giuliano Falaschetti,ASL,13.90801,42.91313
CSC101221TCc1,2010-12-21,Abruzzo,Chieti,,Caretta caretta,1,ND,,CCL,Vivo,,,ND,Guardia Costiera,Vincenzo Olivieri,ASL,14.38252,42.4947
CSC100906TCc1,2010-09-06,Abruzzo,Teramo,,Caretta caretta,1,M,140.0,TOT,Morto,,,ND,Guardia Costiera,Vincenzo Perretti,ASL,14.08167,42.59439
CSC100827TCc1,2010-08-27,Abruzzo,Teramo,,Caretta caretta,1,M,70.0,TOT,Morto,,,ND,Privato cittadino,Giuseppe Capozzella,ASL,14.13046,42.54336
CSC100826TCc1,2010-08-26,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Massimo Genovesi,ASL,14.77951,42.09164
CSC100825TCc1,2010-08-25,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Paola Locasciulli,ASL,14.75334,42.08102
CSC100824TCc1,2010-08-24,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Massimo Genovesi,ASL,14.71753,42.14875
CSC100817TCc1,2010-08-17,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Roberto Valente,ASL,14.75342,42.08085
CSC100816TCc1,2010-08-16,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Nicola Travaglini,ASL,14.77605,42.07157
CSC100812TCc1,2010-08-12,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Roberto Valente,ASL,14.71859,42.14608
CSC091023TCc1,2009-10-23,Marche,Pesaro e Urbino,,Caretta caretta,1,ND,120.0,TOT,Morto,,,ND,Guardia Costiera,Personale ASUR,ASL,13.02339,43.84868
CSC091008TCc1,2009-10-08,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Alberto Marzollo,ASL,14.38512,42.37441
CSC090902TCc1,2009-09-02,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Paolo Valente,ASL,14.72525,42.09794
CSC090901TCc1,2009-09-01,Marche,Macerata,,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Personale ASUR,ASL,13.73379,43.31582
CSC090831TCc1,2009-08-31,Marche,Ancona,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Personale CSC,Centro Studi Cetacei,13.2043,43.72975
CSC090831TCc3,2009-08-31,Puglia,Barletta-Andria-Trani,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Personale CSC,Centro Studi Cetacei,16.16717,41.37035
CSC090831TCc2,2009-08-31,Molise,Campobasso,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Alfonso Guglielmini,ASL,14.81111,42.05527
CSC090829TCc1,2009-08-29,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Nicola Travaglini,ASL,14.72153,42.10157
CSC090825TCc1,2009-08-25,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Roberto Valente,ASL,14.70455,42.17382
CSC090815TCc1,2009-08-15,Abruzzo,Chieti,,Caretta caretta,1,F,,,Morto,,,ND,Guardia Costiera,Enzo Di Pretoro,ASL,14.43572,42.37183
CSC090811TCc1,2009-08-11,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Nicola Cannone,ASL,14.75544,42.0792
CSC090809TCc1,2009-08-09,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Nicola Cannone,ASL,14.72712,42.09644
CSC090806TCc1,2009-08-06,Abruzzo,Chieti,,Caretta caretta,1,F,82.0,TOT,Morto,,,ND,Guardia Costiera,Alberto Marzollo,ASL,14.39398,42.36998
CSC090731TCc1,2009-07-31,Abruzzo,Chieti,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Roberto Valente,ASL,14.76435,42.07532
CSC090727TCc1,2009-07-27,Molise,Campobasso,,Caretta caretta,1,ND,,,Morto,0000,,ND,Guardia Costiera,Roberto Valente,ASL,14.91256,42.06215
CSC090716TCc1,2009-07-16,Abruzzo,Teramo,,Caretta caretta,1,ND,115.0,TOT,Morto,,,ND,Guardia Costiera,Alfredo Di Domenicantonio,ASL,13.94385,42.8055
CSC090701TCc1,2009-07-01,Lazio,Roma,,Caretta caretta,1,ND,,,Vivo,,,ND,Guardia Costiera,Personale CSC,Centro Studi Cetacei,12.53463,41.55219
CSC090511TCc1,2009-05-11,Abruzzo,Teramo,,Caretta caretta,1,ND,28.0,TOT,Vivo,,CSC1117,ND,Motopeschereccio,Vincenzo Olivieri,ASL,14.010144,42.688736
CSC090316TCc1,2009-03-16,Abruzzo,Chieti,,Caretta caretta,1,F,79.0,TOT,Vivo,,CSC1119,ND,Motopeschereccio,Vincenzo Olivieri,ASL,14.42641,42.47299
CSC081223TCc1,2008-12-23,Abruzzo,Chieti,,Caretta caretta,1,ND,65.0,TOT,Vivo,,CSC1107,ND,Motopeschereccio,Vincenzo Olivieri,ASL,14.37155,42.489597
CSC081223TCc2,2008-12-23,Abruzzo,Chieti,,Caretta caretta,1,ND,70.0,TOT,Vivo,,CSC1105,ND,Motopeschereccio,Vincenzo Olivieri,ASL,14.37527,42.41837
CSC081116TCc1,2008-11-16,Marche,Ancona,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.40456,43.62812
CSC081106TCc1,2008-11-06,Abruzzo,Chieti,,Caretta caretta,1,F,94.0,TOT,Vivo,,CSC1110,ND,Guardia Costiera,Vincenzo Olivieri,ASL,14.800208,42.133118
CSC081021TCc1,2008-10-21,Abruzzo,Chieti,,Caretta caretta,1,M,111.0,TOT,Vivo,,CSC1200,ND,Guardia Costiera,Vincenzo Olivieri,ASL,14.784978,42.078152
CSC080923TCc1,2008-09-23,Marche,Ancona,,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,13.21645,43.72265
CSC080919TCc1,2008-09-19,Puglia,Lecce,,Caretta caretta,1,ND,68.0,TOT,Morto,,,ND,Privato cittadino,Personale CSC,Centro Studi Cetacei,18.0064416666667,39.979925
CSC080209TCc1,2008-02-09,Abruzzo,Teramo,,Caretta caretta,1,F,87.0,TOT,Vivo,,CSC1109,ND,Privato cittadino,Vincenzo Olivieri,ASL,14.27557,42.62491
CSC070802TCc1,2007-08-02,Calabria,Reggio di Calabria,Locri,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,16.25545,38.22148
CSC070801TCc1,2007-08-01,Molise,Campobasso,Termoli,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Guardia Costiera,Alfonso Guglielmini,ASL,14.94222,42.01277
CSC070731TCc1,2007-07-31,Marche,Ancona,Ancona,Caretta caretta,1,ND,62.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.46929,43.60809
CSC070727TND1,2007-07-27,Campania,Salerno,Salerno,Indeterminato,5,ND,43.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,14.80093,40.65758
CSC070723TCc1,2007-07-23,Calabria,Cosenza,Rossano,Caretta caretta,1,ND,45.0,TOT,Vivo,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,16.72739,39.61645
CSC070720TCc1,2007-07-20,Abruzzo,Teramo,Silvi,Caretta caretta,1,F,30.0,TOT,Morto,,,ND,Guardia Costiera,Alfredo Di Domenicantonio,ASL,14.10249,42.57046
CSC070720TCc2,2007-07-20,Campania,Salerno,Cetara,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,14.73944,40.65555
CSC070715TCc2,2007-07-15,Calabria,Reggio di Calabria,Camini,Caretta caretta,1,ND,27.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,16.55877,38.41417
CSC070715TCc1,2007-07-15,Friuli,Gorizia,Gorizia,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.25833,44.70153
CSC070714TCc1,2007-07-14,Campania,Salerno,Pontecagnano Faiano,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,14.84063,40.62501
CSC070713TCc1,2007-07-13,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Servizio di Salvataggio,Non disponibile,Guardia Costiera,12.28584,44.48214
CSC070712TCc1,2007-07-12,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24334,44.73509
CSC070711TCc1,2007-07-11,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,85.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.26586,44.63284
CSC070708TND1,2007-07-08,Puglia,Foggia,Lesina,Indeterminato,5,ND,44.0,TOT,Morto,,,ND,Servizio di Salvataggio,Non disponibile,Guardia Costiera,15.37481,41.93575
CSC070708TCc1,2007-07-08,Friuli,Gorizia,Gorizia,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.5431,45.78301
CSC070704TCc1,2007-07-04,Friuli,Gorizia,Gorizia,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.63333,45.75194
CSC070703TCc2,2007-07-03,Friuli,Gorizia,Monfalcone,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.53435,45.77824
CSC070703TCc1,2007-07-03,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,43.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.28411,44.4937
CSC070702TCc1,2007-07-02,Puglia,Taranto,Pulsano,Caretta caretta,1,ND,42.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,ASL,17.37584,40.34766
CSC070701TCc1,2007-07-01,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,130.0,TOT,Morto,,,ND,Servizio di Salvataggio,Non disponibile,Guardia Costiera,12.28295,44.55888
CSC070630TCc2,2007-06-30,Puglia,Taranto,Ginosa,Caretta caretta,1,M,90.0,TOT,Morto,,,ND,Guardia Costiera,Luigi Laera,ASL,16.86962,40.40161
CSC070630TCc1,2007-06-30,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.31734,44.39846
CSC070628TCc3,2007-06-28,Friuli,Gorizia,Staranzano,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.52418,45.76748
CSC070628TCc1,2007-06-28,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,65.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.25175,44.65963
CSC070628TCc2,2007-06-28,Friuli,Gorizia,Monfalcone,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.56024,45.78293
CSC070626TCc1,2007-06-26,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,115.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24248,44.67975
CSC070624TCc1,2007-06-24,Friuli,Gorizia,Gorizia,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.5431,45.78301
CSC070620TCc1,2007-06-20,Molise,Campobasso,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Dr.Guglielmi,Centro Studi Cetacei,14.99277,42.005
CSC070620TND1,2007-06-20,Campania,Salerno,,Indeterminato,5,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,14.76277,40.63583
CSC070619TCc1,2007-06-19,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,35.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.2558,44.64602
CSC070617TCc1,2007-06-17,Puglia,Taranto,,Caretta caretta,1,F,,,Morto,,,ND,ASL,Non disponibile,ASL,16.87664,40.40971
CSC070616TCc1,2007-06-16,Friuli,Gorizia,,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,13.36639,45.68327
CSC070615TCc1,2007-06-15,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,65.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24366,44.73909
CSC070610TCc1,2007-06-10,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.27958,44.51845
CSC070606TND1,2007-06-06,Molise,Campobasso,,Indeterminato,5,ND,,,Vivo,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,15.00138,42.00333
CSC070605TCc1,2007-06-05,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,110.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.302,44.49466
CSC070603TCc2,2007-06-03,Puglia,Taranto,,Caretta caretta,1,F,,,Morto,,,ND,ASL,Dr. Carone,ASL,17.63085,40.30236
CSC070603TCc1,2007-06-03,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.31593,44.40206
CSC070602TCc1,2007-06-02,Puglia,Taranto,,Caretta caretta,1,F,,,Morto,,,ND,ASL,Dr.Perniola,ASL,17.02118,40.50535
CSC070531TCc1,2007-05-31,Puglia,Taranto,,Caretta caretta,1,ND,,,Morto,,,ND,ASL,Dr. Linoli,ASL,17.35514,40.35631
CSC070530TCc1,2007-05-30,Campania,Salerno,,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,14.78067,40.66952
CSC070529TCc1,2007-05-29,Friuli,Gorizia,,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,13.53155,45.77596
CSC070526TCc1,2007-05-26,Puglia,Taranto,,Caretta caretta,1,F,,,Morto,,,ND,ASL,Dr. Giannico,ASL,17.25168,40.39567
CSC070524TCc1,2007-05-24,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24559,44.74476
CSC070523TCc1,2007-05-23,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.035,44.93527
CSC070522TCc1,2007-05-22,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24826,44.67634
CSC070521TCc1,2007-05-21,Sardegna,Cagliari,,Caretta caretta,1,ND,,,Morto,,,ND,Corpo Forestale dello Stato,Non disponibile,Centro Studi Cetacei,9.08642,39.20034
CSC070520TCc1,2007-05-20,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,65.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24469,44.74131
CSC070519TCc2,2007-05-19,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,45.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24052,44.70649
CSC070519TCc3,2007-05-19,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24045,44.69891
CSC070519TCc1,2007-05-19,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24136,44.71586
CSC070518TCc2,2007-05-18,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.29854,44.44038
CSC070518TCc1,2007-05-18,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.28333,44.55172
CSC070517TCc1,2007-05-17,Friuli,Gorizia,,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,13.54651,45.78687
CSC070517TCc2,2007-05-17,Campania,Salerno,,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,14.77509,40.67203
CSC070513TCc1,2007-05-13,Friuli,Gorizia,,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,13.48277,45.68277
CSC070510TCc1,2007-05-10,Puglia,Lecce,,Caretta caretta,1,ND,76.0,TOT,Vivo,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,17.87646,40.25182
CSC070504TCc1,2007-05-04,Sardegna,Cagliari,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,8.92645,38.92909
CSC070425TCc1,2007-04-25,Puglia,Taranto,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Dr.Tarquinio,ASL,16.88265,40.41597
CSC070424TCc1,2007-04-24,Abruzzo,Teramo,,Caretta caretta,1,ND,21.0,TOT,Morto,,,ND,Guardia Costiera,Dr Olivieri,ASL,13.97522,42.74719
CSC070424TCc2,2007-04-24,Abruzzo,Teramo,,Caretta caretta,1,ND,28.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,13.97723,42.75299
CSC070423TCc1,2007-04-23,Emilia Romagna,Forl-Cesena,,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Vigili del fuoco,Non disponibile,Non disponibile,12.41701,44.19109
CSC070417TCc1,2007-04-17,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,85.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.35381,44.27947
CSC070416TCc1,2007-04-16,Marche,Ascoli Piceno,,Caretta caretta,1,ND,,,Morto,,,ND,ASL,Dr. Folaschetti,ASL,13.88916,42.94529
CSC070416TCc2,2007-04-16,Marche,Ascoli Piceno,,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,13.88857,42.94758
CSC070413TCc1,2007-04-13,Abruzzo,Teramo,,Caretta caretta,1,ND,30.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,ASL,14.09574,42.57921
CSC070401TCc1,2007-04-01,Sardegna,Nuoro,,Caretta caretta,1,ND,,,Vivo,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,9.74032,39.94303
CSC070331TCc1,2007-03-31,Puglia,Taranto,,Caretta caretta,1,ND,,,Morto,,,ND,ASL,Dr.Maraglino,ASL,17.25258,40.39566
CSC070329TCc1,2007-03-29,Emilia Romagna,Rimini,,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.72332,43.97197
CSC070324TCc1,2007-03-24,Puglia,Taranto,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Saverio Fella,ASL,17.73574,40.299
CSC070324TCc2,2007-03-24,Puglia,Taranto,,Caretta caretta,1,ND,,,Morto,,,ND,ASL,Dr. Fella,ASL,17.52492,40.295
CSC070322TCc1,2007-03-22,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.35684,44.27075
CSC070321TCc1,2007-03-21,Puglia,Taranto,,Caretta caretta,1,ND,111.0,TOT,Morto,,,ND,ASL,Dr. Carone,ASL,17.75121,40.29573
CSC070311TCc1,2007-03-11,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.33964,44.32631
CSC070227TCc1,2007-02-27,Calabria,Catanzaro,,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Pino Paolillo,WWF,16.22142,38.8568
CSC070212TCc1,2007-02-12,Puglia,Barletta-Andria-Trani,,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,16.27545,41.32456
CSC070207TCc1,2007-02-07,Campania,Salerno,,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,14.77305,40.67261
CSC061226TCc1,2006-12-26,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.36262,44.2591
CSC061220TCc1,2006-12-20,Emilia Romagna,Rimini,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.74716,43.96882
CSC061219TCc1,2006-12-19,Puglia,Taranto,,Caretta caretta,1,ND,,,Morto,,,ND,ASL,Dr.Maraglino,ASL,17.25811,40.48301
CSC061219TCc2,2006-12-19,Emilia Romagna,Forl-Cesena,,Caretta caretta,1,ND,85.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.40576,44.20411
CSC061215TCc1,2006-12-15,Puglia,Taranto,,Caretta caretta,1,ND,,,Morto,,,ND,ASL,Dr.Maraglino,Guardia Costiera,17.18097,40.46298
CSC061206TCc1,2006-12-06,Campania,Salerno,,Caretta caretta,1,F,,,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,14.80854,40.65201
CSC061130TCc1,2006-11-30,Puglia,Taranto,,Caretta caretta,1,F,,,Vivo,,,ND,ASL,Dr.Maraglino,ASL,17.17467,40.49259
CSC061112TCc1,2006-11-12,Puglia,Taranto,,Caretta caretta,1,ND,64.0,TOT,Morto,,,ND,ASL,Dr. Miccolis,ASL,16.94192,40.46495
CSC061103TCc1,2006-11-03,Friuli,Udine,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Personale CSC,Centro Studi Cetacei,13.42157,45.67742
CSC061103TCc2,2006-11-03,Friuli,Gorizia,,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,13.42747,45.67636
CSC061029TCc1,2006-10-29,Campania,Salerno,,Caretta caretta,1,ND,70.0,TOT,Vivo,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,14.76381,40.61407
CSC061024TCc1,2006-10-24,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.31422,44.40839
CSC061023TCc1,2006-10-23,Abruzzo,Teramo,,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,14.02561,42.6679
CSC061022TCc1,2006-10-22,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.28658,44.48262
CSC061022TCc2,2006-10-22,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,90.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.29628,44.44487
CSC061018TCc1,2006-10-18,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,70.0,TOT,Vivo,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24595,44.67648
CSC061017TCc1,2006-10-17,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,53.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.28501,44.49562
CSC061015TCc1,2006-10-15,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.31207,44.41347
CSC061015TCc2,2006-10-15,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.29694,44.44322
CSC061013TCc1,2006-10-13,Abruzzo,Teramo,,Caretta caretta,1,ND,54.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,14.02305,42.67077
CSC061012TCc1,2006-10-12,Emilia Romagna,Ravenna,,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.33802,44.32986
CSC061010TCc1,2006-10-10,Friuli,Udine,,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Centro Studi Cetacei,13.23563,45.71461
CSC061010TCc2,2006-10-10,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24041,44.70996
CSC061009TCc1,2006-10-09,Emilia Romagna,Ferrara,,Caretta caretta,1,ND,73.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24217,44.68475
